"grappe","menage","score_fies","pluriactif","a_elevage","revenu_agri","a_vendu","irrig","coop","temps_marche","hhweight","region","hhsize","hage","hgender","milieu_rural","educ_primaire","log_pcexp","producteur","log_revenu","log_temps_marche"
290,9,7,0,0,0,0,0,0,180,1166.85034179688,5,3,32,1,1,0,12.3570843861813,0,0,5.19849703126583
290,10,11,0,0,0,0,0,0,180,1166.85034179688,5,8,36,1,1,0,11.9933944533104,0,0,5.19849703126583
290,11,10,0,0,0,0,0,0,180,1166.85034179688,5,5,37,1,1,0,11.8908861882422,0,0,5.19849703126583
290,12,10,0,0,0,0,0,0,180,1166.85034179688,5,6,18,1,1,1,12.4754807338247,0,0,5.19849703126583
290,14,7,1,1,0,0,0,0,180,1166.85034179688,5,6,41,1,1,0,12.2070753457832,1,0,5.19849703126583
294,1,1,0,0,0,0,1,1,600,376.515594482422,5,3,39,1,0,0,13.0177457107658,0,0,6.39859493453521
294,3,9,1,1,0,0,1,1,600,376.515594482422,5,13,67,1,0,0,12.0645054809715,1,0,6.39859493453521
294,7,2,0,0,0,0,1,1,600,376.515594482422,5,9,44,1,0,1,12.5333215626311,0,0,6.39859493453521
294,10,4,0,0,0,0,1,1,600,376.515594482422,5,5,21,1,0,0,12.1902569847099,0,0,6.39859493453521
294,12,6,0,0,0,0,1,1,600,376.515594482422,5,5,31,1,0,1,11.8447265408303,0,0,6.39859493453521
294,15,1,1,1,0,0,1,1,600,376.515594482422,5,6,49,1,0,1,12.6221179397214,1,0,6.39859493453521
294,19,6,0,0,0,0,1,1,600,400.936706542969,5,4,37,1,0,1,12.8957605685018,0,0,6.39859493453521
294,21,5,0,0,0,0,1,1,600,400.936706542969,5,5,45,1,0,1,12.8573230354334,0,0,6.39859493453521
294,23,1,0,0,0,0,1,1,600,400.936706542969,5,5,46,2,0,1,13.1231334558178,0,0,6.39859493453521
294,25,0,0,0,0,0,1,1,600,400.936706542969,5,13,51,1,0,1,12.564650746067,0,0,6.39859493453521
294,26,1,0,0,0,0,1,1,600,400.936706542969,5,11,41,1,0,0,12.2185126808074,0,0,6.39859493453521
294,28,1,0,0,0,0,1,1,600,400.936706542969,5,5,39,1,0,0,13.351437408608,0,0,6.39859493453521
295,4,9,1,1,90000,1,0,0,90,1698.75854492188,5,10,40,1,1,0,12.5874793019046,1,11.4075760603618,4.51085950651685
295,5,9,0,0,21000,1,0,0,90,1698.75854492188,5,6,62,1,1,0,11.6175965946186,0,9.95232533461943,4.51085950651685
295,7,6,0,0,16000,1,0,0,90,1698.75854492188,5,5,64,2,1,0,12.7759858575403,0,9.68040649926887,4.51085950651685
295,8,2,0,0,0,0,0,0,90,1698.75854492188,5,6,79,2,1,0,12.5056803552955,0,0,4.51085950651685
295,12,8,0,0,0,0,0,0,90,1698.75854492188,5,8,69,1,1,0,12.3989719147152,0,0,4.51085950651685
295,17,9,0,0,0,0,0,0,90,1526.25915527344,5,4,69,2,1,0,12.5530500007363,0,0,4.51085950651685
295,18,1,0,0,0,0,0,0,90,1526.25915527344,5,2,19,2,1,0,13.4044902042628,0,0,4.51085950651685
295,19,9,0,0,0,0,0,0,90,1526.25915527344,5,5,27,1,1,0,13.0221833780032,0,0,4.51085950651685
295,22,7,0,0,0,0,0,0,90,1526.25915527344,5,4,57,2,1,0,12.5643954809496,0,0,4.51085950651685
295,23,7,1,1,0,0,0,0,90,1526.25915527344,5,3,49,2,1,0,13.030856456035,1,0,4.51085950651685
295,24,10,1,1,0,0,0,0,90,1526.25915527344,5,5,43,1,1,0,12.0833853673835,1,0,4.51085950651685
295,28,5,1,1,0,0,0,0,90,1526.25915527344,5,7,46,1,1,0,12.0429788265504,1,0,4.51085950651685
297,2,4,0,0,0,0,0,0,10,648.656311035156,5,7,73,2,0,0,13.0371339345539,0,0,2.39789527279837
297,4,7,0,0,0,0,0,0,10,648.656311035156,5,15,69,1,0,0,12.6998495434052,0,0,2.39789527279837
297,6,2,0,0,0,0,0,0,10,648.656311035156,5,6,64,1,0,1,13.89603088233,0,0,2.39789527279837
297,9,1,1,1,0,0,0,0,10,648.656311035156,5,12,51,1,0,0,13.7939643465083,1,0,2.39789527279837
297,11,6,1,1,0,0,0,0,10,648.656311035156,5,9,63,1,0,0,11.9697029506172,1,0,2.39789527279837
297,16,0,0,0,0,0,0,0,10,648.656311035156,5,4,63,1,0,1,13.4455517008129,0,0,2.39789527279837
297,18,6,0,0,0,0,0,0,10,717.499938964844,5,7,46,1,0,0,12.1492550743321,0,0,2.39789527279837
297,20,8,0,0,0,0,0,0,10,717.499938964844,5,8,43,1,0,0,12.3373199080771,0,0,2.39789527279837
297,21,5,0,0,0,0,0,0,10,717.499938964844,5,4,52,2,0,0,12.7444859554068,0,0,2.39789527279837
297,22,8,0,0,0,0,0,0,10,717.499938964844,5,5,21,2,0,0,11.9524015250196,0,0,2.39789527279837
297,23,8,0,0,0,0,0,0,10,717.499938964844,5,6,48,1,0,0,12.3444959885765,0,0,2.39789527279837
297,24,8,0,0,0,0,0,0,10,717.499938964844,5,7,33,2,0,0,12.128855843565,0,0,2.39789527279837
305,1,7,0,0,0,0,0,0,120,719.643371582031,6,5,60,1,1,0,12.1033171539876,0,0,4.79579054559674
305,2,9,0,0,0,0,0,0,120,719.643371582031,6,2,48,2,1,0,12.905373664824,0,0,4.79579054559674
305,4,5,0,0,0,0,0,0,120,719.643371582031,6,6,63,2,1,0,12.1046804608989,0,0,4.79579054559674
305,5,7,1,1,0,0,0,0,120,719.643371582031,6,3,59,1,1,0,12.8081502826889,1,0,4.79579054559674
305,7,8,0,0,0,0,0,0,120,719.643371582031,6,5,43,2,1,0,11.7297699688754,0,0,4.79579054559674
305,8,4,1,1,0,0,0,0,120,719.643371582031,6,4,33,1,1,0,12.1118486724647,1,0,4.79579054559674
305,9,6,1,1,0,0,0,0,120,719.643371582031,6,3,26,1,1,0,12.4606633243004,1,0,4.79579054559674
305,10,5,0,0,0,0,0,0,120,719.643371582031,6,1,61,2,1,0,12.7206470774759,0,0,4.79579054559674
305,11,9,1,1,0,0,0,0,120,719.643371582031,6,5,38,1,1,0,12.2316078908108,1,0,4.79579054559674
305,12,4,1,1,0,0,0,0,120,719.643371582031,6,5,53,1,1,0,12.271555447257,1,0,4.79579054559674
305,17,4,0,0,0,0,0,0,120,1573.00573730469,6,4,27,2,1,0,11.972223062854,0,0,4.79579054559674
305,18,3,0,0,0,0,0,0,120,1573.00573730469,6,6,67,1,1,0,13.1830561145479,0,0,4.79579054559674
309,1,7,0,0,3000,1,1,0,30,1107.92919921875,6,5,42,1,1,0,12.4820002794548,0,8.00670084544037,3.43398720448515
309,2,0,1,1,0,0,1,0,30,1107.92919921875,6,12,37,1,1,1,12.3215551202577,1,0,3.43398720448515
309,3,1,0,0,0,0,1,0,30,1107.92919921875,6,5,76,1,1,0,13.0786098766738,0,0,3.43398720448515
309,4,10,1,1,10000,1,1,0,30,1107.92919921875,6,2,73,1,1,1,13.6712442517821,1,9.21044036697652,3.43398720448515
309,5,1,1,1,0,0,1,0,30,1107.92919921875,6,2,53,1,1,0,12.9237872784092,1,0,3.43398720448515
309,6,8,0,0,4000,1,1,0,30,1107.92919921875,6,5,62,1,1,1,12.3733375372989,0,8.29429960885724,3.43398720448515
309,7,4,1,1,0,0,1,0,30,1107.92919921875,6,5,35,1,1,1,12.1231066261729,1,0,3.43398720448515
309,8,0,1,1,0,0,1,0,30,1107.92919921875,6,8,38,1,1,1,12.4714559658473,1,0,3.43398720448515
309,9,1,1,1,0,0,1,0,30,1107.92919921875,6,9,43,1,1,0,13.4479852648845,1,0,3.43398720448515
309,10,8,1,1,5000,1,1,0,30,1107.92919921875,6,2,76,1,1,0,13.1711393748067,1,8.5173931714189,3.43398720448515
309,11,0,1,1,0,0,1,0,30,1107.92919921875,6,7,53,1,1,0,12.1548163570368,1,0,3.43398720448515
309,12,3,1,1,0,0,1,0,30,1107.92919921875,6,8,52,1,1,0,12.8210211788103,1,0,3.43398720448515
311,1,8,0,0,0,0,0,0,75,912.167236328125,6,4,26,1,1,1,11.8641112459819,0,0,4.33073334028633
311,2,7,1,1,0,0,0,0,75,912.167236328125,6,6,45,1,1,0,11.5023814782508,1,0,4.33073334028633
311,3,8,0,0,0,0,0,0,75,912.167236328125,6,3,66,2,1,0,12.0362896205237,0,0,4.33073334028633
311,4,7,0,0,0,0,0,0,75,912.167236328125,6,6,30,1,1,1,11.7238438424368,0,0,4.33073334028633
311,5,0,1,1,0,0,0,0,75,912.167236328125,6,5,35,1,1,0,11.499604714535,1,0,4.33073334028633
311,6,3,1,1,0,0,0,0,75,912.167236328125,6,5,37,1,1,0,12.736711650211,1,0,4.33073334028633
311,7,8,1,1,0,0,0,0,75,912.167236328125,6,2,66,1,1,0,12.3511511365033,1,0,4.33073334028633
311,8,0,1,1,0,0,0,0,75,912.167236328125,6,7,36,1,1,0,11.7096571484965,1,0,4.33073334028633
311,9,9,1,1,0,0,0,0,75,912.167236328125,6,4,70,1,1,0,12.120929890896,1,0,4.33073334028633
311,10,3,1,1,0,0,0,0,75,912.167236328125,6,7,39,2,1,0,12.1063016874819,1,0,4.33073334028633
311,11,1,1,1,0,0,0,0,75,912.167236328125,6,19,43,1,1,0,10.8612125164749,1,0,4.33073334028633
311,12,4,1,1,0,0,0,0,75,912.167236328125,6,5,63,1,1,0,12.2782734598121,1,0,4.33073334028633
315,2,1,1,1,0,0,1,0,1,1099.62927246094,6,11,48,1,1,1,11.7641683195092,1,0,0.693147180559945
315,3,0,1,1,0,0,1,0,1,1099.62927246094,6,3,59,1,1,0,12.158017195767,1,0,0.693147180559945
315,4,7,0,0,0,0,1,0,1,1099.62927246094,6,4,59,1,1,0,12.4865656965929,0,0,0.693147180559945
315,5,1,1,1,0,0,1,0,1,1099.62927246094,6,3,34,1,1,0,12.269178451368,1,0,0.693147180559945
315,6,8,0,0,0,0,1,0,1,1099.62927246094,6,1,65,2,1,0,12.7038047660356,0,0,0.693147180559945
315,8,5,1,1,0,0,1,0,1,1099.62927246094,6,3,65,1,1,0,12.4713851438168,1,0,0.693147180559945
315,9,1,0,0,0,0,1,0,1,1099.62927246094,6,1,75,1,1,0,13.593799807825,0,0,0.693147180559945
315,10,1,0,0,0,0,1,0,1,1099.62927246094,6,4,73,2,1,0,11.8960961814143,0,0,0.693147180559945
315,11,4,1,1,0,0,1,0,1,1099.62927246094,6,10,73,1,1,0,12.0193772248241,1,0,0.693147180559945
315,12,4,1,1,0,0,1,0,1,1099.62927246094,6,4,44,2,1,0,12.0327626127114,1,0,0.693147180559945
315,15,1,1,1,0,0,1,0,1,1099.62927246094,6,8,60,1,1,0,11.7475714217494,1,0,0.693147180559945
315,16,6,1,1,0,0,1,0,1,1099.62927246094,6,6,39,1,1,0,11.4741544256985,1,0,0.693147180559945
317,1,5,0,0,0,0,0,0,90,826.257873535156,6,4,28,1,1,0,11.9062925824457,0,0,4.51085950651685
317,3,2,1,1,0,0,0,0,90,826.257873535156,6,4,44,1,1,1,13.1197035933126,1,0,4.51085950651685
317,4,1,1,1,0,0,0,0,90,826.257873535156,6,5,29,1,1,0,12.3167200049186,1,0,4.51085950651685
317,5,7,0,0,0,0,0,0,90,826.257873535156,6,4,70,2,1,0,12.3207931491969,0,0,4.51085950651685
317,6,6,0,0,0,0,0,0,90,826.257873535156,6,5,35,2,1,0,12.3730716144918,0,0,4.51085950651685
317,7,4,0,0,0,0,0,0,90,826.257873535156,6,4,78,1,1,0,12.3482388285533,0,0,4.51085950651685
317,8,4,0,0,0,0,0,0,90,826.257873535156,6,4,29,1,1,0,12.1023986409405,0,0,4.51085950651685
317,9,4,1,1,0,0,0,0,90,826.257873535156,6,4,38,1,1,0,12.5872371631556,1,0,4.51085950651685
317,10,1,1,1,0,0,0,0,90,826.257873535156,6,3,64,2,1,0,13.5569336249941,1,0,4.51085950651685
317,11,5,1,1,0,0,0,0,90,826.257873535156,6,4,66,2,1,0,12.1607377978419,1,0,4.51085950651685
317,12,5,1,1,0,0,0,0,90,826.257873535156,6,3,29,1,1,1,12.4997593493578,1,0,4.51085950651685
317,17,5,1,1,0,0,0,0,90,2595.50830078125,6,3,47,1,1,1,12.1329796388939,1,0,4.51085950651685
319,1,5,1,1,0,0,0,0,90,1419.64172363281,6,5,30,1,1,0,11.7673141386072,1,0,4.51085950651685
319,3,5,1,1,0,0,0,0,90,1419.64172363281,6,6,63,1,1,0,11.7875663461053,1,0,4.51085950651685
319,4,5,0,0,0,0,0,0,90,1419.64172363281,6,2,60,2,1,0,12.5454364564466,0,0,4.51085950651685
319,7,5,0,0,0,0,0,0,90,1419.64172363281,6,3,44,2,1,0,12.0181643557145,0,0,4.51085950651685
319,13,6,1,1,0,0,0,0,90,1419.64172363281,6,7,56,1,1,0,11.9629264625452,1,0,4.51085950651685
319,18,1,1,1,0,0,0,0,90,1193.13195800781,6,8,51,1,1,0,11.7190999780801,1,0,4.51085950651685
